dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,l1_all,L1 (all params),41,16,16,post_if1,0.25,1,20301902,80.780000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l1_all,L1 (all params),41,16,16,post_if1,0.25,2,20301903,81.110000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l1_all,L1 (all params),41,16,16,post_if1,0.5,0,20302001,76.850000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l1_all,L1 (all params),41,16,16,post_if1,0.5,1,20302002,76.400000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l1_all,L1 (all params),41,16,16,post_if1,0.5,2,20302003,76.590000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l1_all,L1 (all params),41,16,16,post_if1,1,0,20302101,68.700000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l1_all,L1 (all params),41,16,16,post_if1,1,1,20302102,68.490000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l1_all,L1 (all params),41,16,16,post_if1,1,2,20302103,68.340000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),41,16,16,post_if1,0,0,20301801,83.010000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),41,16,16,post_if1,0.25,0,20301901,80.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),41,16,16,post_if1,0.25,1,20301902,80.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),41,16,16,post_if1,0.25,2,20301903,81.020000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),41,16,16,post_if1,0.5,0,20302001,75.400000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),41,16,16,post_if1,0.5,1,20302002,75.350000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),41,16,16,post_if1,0.5,2,20302003,75.340000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),41,16,16,post_if1,1,0,20302101,63.840000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),41,16,16,post_if1,1,1,20302102,63.830000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),41,16,16,post_if1,1,2,20302103,64.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,41,16,16,post_if1,0,0,20301801,83.280000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed41_ep30_L16_trainT0.pth
